date,state,pledges
2022-11-13,Pulau Pinang,12
2022-11-14,Pulau Pinang,20
2022-11-15,Pulau Pinang,18
2022-11-16,Pulau Pinang,10
2022-11-17,Pulau Pinang,11
2022-11-18,Pulau Pinang,16
2022-11-19,Pulau Pinang,10
2022-11-20,Pulau Pinang,15
2022-11-21,Pulau Pinang,5
2022-11-22,Pulau Pinang,8
2022-11-23,Pulau Pinang,17
2022-11-24,Pulau Pinang,15
2022-11-25,Pulau Pinang,9
2022-11-26,Pulau Pinang,6
2022-11-27,Pulau Pinang,8
2022-11-28,Pulau Pinang,9
2022-11-29,Pulau Pinang,8
2022-11-30,Pulau Pinang,12
2022-12-01,Pulau Pinang,10
2022-12-02,Pulau Pinang,8
2022-12-03,Pulau Pinang,7
2022-12-04,Pulau Pinang,13
2022-12-05,Pulau Pinang,8
2022-12-06,Pulau Pinang,13
2022-12-07,Pulau Pinang,11
2022-12-08,Pulau Pinang,10
2022-12-09,Pulau Pinang,6
2022-12-10,Pulau Pinang,4
2022-12-11,Pulau Pinang,10
2022-12-12,Pulau Pinang,11
2022-12-13,Pulau Pinang,11
2022-12-14,Pulau Pinang,7
2022-12-15,Pulau Pinang,5
2022-12-16,Pulau Pinang,7
2022-12-17,Pulau Pinang,4
2022-12-18,Pulau Pinang,6
2022-12-19,Pulau Pinang,10
2022-12-20,Pulau Pinang,8
2022-12-21,Pulau Pinang,7
2022-12-22,Pulau Pinang,9
2022-12-23,Pulau Pinang,5
2022-12-24,Pulau Pinang,10
2022-12-25,Pulau Pinang,2
2022-12-26,Pulau Pinang,11
2022-12-27,Pulau Pinang,7
2022-12-28,Pulau Pinang,14
2022-12-29,Pulau Pinang,15
2022-12-30,Pulau Pinang,18
2022-12-31,Pulau Pinang,8
2023-01-01,Pulau Pinang,16
2023-01-02,Pulau Pinang,18
2023-01-03,Pulau Pinang,9
2023-01-04,Pulau Pinang,9
2023-01-05,Pulau Pinang,20
2023-01-06,Pulau Pinang,12
2023-01-07,Pulau Pinang,10
2023-01-08,Pulau Pinang,7
2023-01-09,Pulau Pinang,2
2023-01-10,Pulau Pinang,10
2023-01-11,Pulau Pinang,10
2023-01-12,Pulau Pinang,7
2023-01-13,Pulau Pinang,5
2023-01-14,Pulau Pinang,9
2023-01-15,Pulau Pinang,8
2023-01-16,Pulau Pinang,13
2023-01-17,Pulau Pinang,9
2023-01-18,Pulau Pinang,8
2023-01-19,Pulau Pinang,5
2023-01-20,Pulau Pinang,7
2023-01-21,Pulau Pinang,8
2023-01-22,Pulau Pinang,3
2023-01-23,Pulau Pinang,0
2023-01-24,Pulau Pinang,6
2023-01-25,Pulau Pinang,4
2023-01-26,Pulau Pinang,4
2023-01-27,Pulau Pinang,3
2023-01-28,Pulau Pinang,6
2023-01-29,Pulau Pinang,7
2023-01-30,Pulau Pinang,4
2023-01-31,Pulau Pinang,5
2023-02-01,Pulau Pinang,7
2023-02-02,Pulau Pinang,8
2023-02-03,Pulau Pinang,9
2023-02-04,Pulau Pinang,3
2023-02-05,Pulau Pinang,6
2023-02-06,Pulau Pinang,2
2023-02-07,Pulau Pinang,3
2023-02-08,Pulau Pinang,9
2023-02-09,Pulau Pinang,6
2023-02-10,Pulau Pinang,4
2023-02-11,Pulau Pinang,8
2023-02-12,Pulau Pinang,2
2023-02-13,Pulau Pinang,2
2023-02-14,Pulau Pinang,6
2023-02-15,Pulau Pinang,7
2023-02-16,Pulau Pinang,4
2023-02-17,Pulau Pinang,2
2023-02-18,Pulau Pinang,5
2023-02-19,Pulau Pinang,3
2023-02-20,Pulau Pinang,8
2023-02-21,Pulau Pinang,3
2023-02-22,Pulau Pinang,4
2023-02-23,Pulau Pinang,6
2023-02-24,Pulau Pinang,5
2023-02-25,Pulau Pinang,2
2023-02-26,Pulau Pinang,10
2023-02-27,Pulau Pinang,2
2023-02-28,Pulau Pinang,2
2023-03-01,Pulau Pinang,4
2023-03-02,Pulau Pinang,4
2023-03-03,Pulau Pinang,3
2023-03-04,Pulau Pinang,3
2023-03-05,Pulau Pinang,4
2023-03-06,Pulau Pinang,1
2023-03-07,Pulau Pinang,5
2023-03-08,Pulau Pinang,4
2023-03-09,Pulau Pinang,4
2023-03-10,Pulau Pinang,3
2023-03-11,Pulau Pinang,16
2023-03-12,Pulau Pinang,10
2023-03-13,Pulau Pinang,6
2023-03-14,Pulau Pinang,16
2023-03-15,Pulau Pinang,9
2023-03-16,Pulau Pinang,3
2023-03-17,Pulau Pinang,7
2023-03-18,Pulau Pinang,6
2023-03-19,Pulau Pinang,7
2023-03-20,Pulau Pinang,3
2023-03-21,Pulau Pinang,7
2023-03-22,Pulau Pinang,9
2023-03-23,Pulau Pinang,2
2023-03-24,Pulau Pinang,6
2023-03-25,Pulau Pinang,7
2023-03-26,Pulau Pinang,4
2023-03-27,Pulau Pinang,4
2023-03-28,Pulau Pinang,0
2023-03-29,Pulau Pinang,8
2023-03-30,Pulau Pinang,4
2023-03-31,Pulau Pinang,3
2023-04-01,Pulau Pinang,5
2023-04-02,Pulau Pinang,11
2023-04-03,Pulau Pinang,8
2023-04-04,Pulau Pinang,8
2023-04-05,Pulau Pinang,10
2023-04-06,Pulau Pinang,12
2023-04-07,Pulau Pinang,7
2023-04-08,Pulau Pinang,3
2023-04-09,Pulau Pinang,10
2023-04-10,Pulau Pinang,4
2023-04-11,Pulau Pinang,5
2023-04-12,Pulau Pinang,2
2023-04-13,Pulau Pinang,26
2023-04-14,Pulau Pinang,20
2023-04-15,Pulau Pinang,17
2023-04-16,Pulau Pinang,17
2023-04-17,Pulau Pinang,6
2023-04-18,Pulau Pinang,9
2023-04-19,Pulau Pinang,12
2023-04-20,Pulau Pinang,3
2023-04-21,Pulau Pinang,1
2023-04-22,Pulau Pinang,2
2023-04-23,Pulau Pinang,1
2023-04-24,Pulau Pinang,10
2023-04-25,Pulau Pinang,11
2023-04-26,Pulau Pinang,6
2023-04-27,Pulau Pinang,7
2023-04-28,Pulau Pinang,7
2023-04-29,Pulau Pinang,5
2023-04-30,Pulau Pinang,2
2023-05-01,Pulau Pinang,1
2023-05-02,Pulau Pinang,6
2023-05-03,Pulau Pinang,7
2023-05-04,Pulau Pinang,12
2023-05-05,Pulau Pinang,6
2023-05-06,Pulau Pinang,8
2023-05-07,Pulau Pinang,8
2023-05-08,Pulau Pinang,8
2023-05-09,Pulau Pinang,10
2023-05-10,Pulau Pinang,7
2023-05-11,Pulau Pinang,5
2023-05-12,Pulau Pinang,2
2023-05-13,Pulau Pinang,6
2023-05-14,Pulau Pinang,6
2023-05-15,Pulau Pinang,10
2023-05-16,Pulau Pinang,5
2023-05-17,Pulau Pinang,5
2023-05-18,Pulau Pinang,4
2023-05-19,Pulau Pinang,6
2023-05-20,Pulau Pinang,5
2023-05-21,Pulau Pinang,3
2023-05-22,Pulau Pinang,6
2023-05-23,Pulau Pinang,6
2023-05-24,Pulau Pinang,5
2023-05-25,Pulau Pinang,3
2023-05-26,Pulau Pinang,4
2023-05-27,Pulau Pinang,6
2023-05-28,Pulau Pinang,5
2023-05-29,Pulau Pinang,8
2023-05-30,Pulau Pinang,6
2023-05-31,Pulau Pinang,4
2023-06-01,Pulau Pinang,5
2023-06-02,Pulau Pinang,5
2023-06-03,Pulau Pinang,7
2023-06-04,Pulau Pinang,8
2023-06-05,Pulau Pinang,5
2023-06-06,Pulau Pinang,3
2023-06-07,Pulau Pinang,6
2023-06-08,Pulau Pinang,1
2023-06-09,Pulau Pinang,15
2023-06-10,Pulau Pinang,4
2023-06-11,Pulau Pinang,12
2023-06-12,Pulau Pinang,9
2023-06-13,Pulau Pinang,7
2023-06-14,Pulau Pinang,4
2023-06-15,Pulau Pinang,5
2023-06-16,Pulau Pinang,3
2023-06-17,Pulau Pinang,3
2023-06-18,Pulau Pinang,3
2023-06-19,Pulau Pinang,4
2023-06-20,Pulau Pinang,4
2023-06-21,Pulau Pinang,7
2023-06-22,Pulau Pinang,10
2023-06-23,Pulau Pinang,7
2023-06-24,Pulau Pinang,3
2023-06-25,Pulau Pinang,2
2023-06-26,Pulau Pinang,4
2023-06-27,Pulau Pinang,5
2023-06-28,Pulau Pinang,4
2023-06-29,Pulau Pinang,3
2023-06-30,Pulau Pinang,5
2023-07-01,Pulau Pinang,2
2023-07-02,Pulau Pinang,3
2023-07-03,Pulau Pinang,4
2023-07-04,Pulau Pinang,6
2023-07-05,Pulau Pinang,4
2023-07-06,Pulau Pinang,3
2023-07-07,Pulau Pinang,3
2023-07-08,Pulau Pinang,1
2023-07-09,Pulau Pinang,9
2023-07-10,Pulau Pinang,4
2023-07-11,Pulau Pinang,7
2023-07-12,Pulau Pinang,3
2023-07-13,Pulau Pinang,5
2023-07-14,Pulau Pinang,5
2023-07-15,Pulau Pinang,2
2023-07-16,Pulau Pinang,7
2023-07-17,Pulau Pinang,5
2023-07-18,Pulau Pinang,1
2023-07-19,Pulau Pinang,6
2023-07-20,Pulau Pinang,2
2023-07-21,Pulau Pinang,3
2023-07-22,Pulau Pinang,3
2023-07-23,Pulau Pinang,2
2023-07-24,Pulau Pinang,5
2023-07-25,Pulau Pinang,4
2023-07-26,Pulau Pinang,0
2023-07-27,Pulau Pinang,3
2023-07-28,Pulau Pinang,5
2023-07-29,Pulau Pinang,5
2023-07-30,Pulau Pinang,5
2023-07-31,Pulau Pinang,4
2023-08-01,Pulau Pinang,7
2023-08-02,Pulau Pinang,9
2023-08-03,Pulau Pinang,7
2023-08-04,Pulau Pinang,3
2023-08-05,Pulau Pinang,3
2023-08-06,Pulau Pinang,4
2023-08-07,Pulau Pinang,4
2023-08-08,Pulau Pinang,7
2023-08-09,Pulau Pinang,3
2023-08-10,Pulau Pinang,2
2023-08-11,Pulau Pinang,2
2023-08-12,Pulau Pinang,3
2023-08-13,Pulau Pinang,2
2023-08-14,Pulau Pinang,5
2023-08-15,Pulau Pinang,1
2023-08-16,Pulau Pinang,8
2023-08-17,Pulau Pinang,4
2023-08-18,Pulau Pinang,1
2023-08-19,Pulau Pinang,1
2023-08-20,Pulau Pinang,5
2023-08-21,Pulau Pinang,3
2023-08-22,Pulau Pinang,4
2023-08-23,Pulau Pinang,5
2023-08-24,Pulau Pinang,6
2023-08-25,Pulau Pinang,1
2023-08-26,Pulau Pinang,2
2023-08-27,Pulau Pinang,3
2023-08-28,Pulau Pinang,8
2023-08-29,Pulau Pinang,6
2023-08-30,Pulau Pinang,2
2023-08-31,Pulau Pinang,3
2023-09-01,Pulau Pinang,3
2023-09-02,Pulau Pinang,0
2023-09-03,Pulau Pinang,2
2023-09-04,Pulau Pinang,4
2023-09-05,Pulau Pinang,4
2023-09-06,Pulau Pinang,5
2023-09-07,Pulau Pinang,3
2023-09-08,Pulau Pinang,8
2023-09-09,Pulau Pinang,7
2023-09-10,Pulau Pinang,6
2023-09-11,Pulau Pinang,2
2023-09-12,Pulau Pinang,6
2023-09-13,Pulau Pinang,5
2023-09-14,Pulau Pinang,4
2023-09-15,Pulau Pinang,1
2023-09-16,Pulau Pinang,9
2023-09-17,Pulau Pinang,2
2023-09-18,Pulau Pinang,4
2023-09-19,Pulau Pinang,3
2023-09-20,Pulau Pinang,2
2023-09-21,Pulau Pinang,5
2023-09-22,Pulau Pinang,7
2023-09-23,Pulau Pinang,13
2023-09-24,Pulau Pinang,2
2023-09-25,Pulau Pinang,1
2023-09-26,Pulau Pinang,6
2023-09-27,Pulau Pinang,3
2023-09-28,Pulau Pinang,3
2023-09-29,Pulau Pinang,3
2023-09-30,Pulau Pinang,1
2023-10-01,Pulau Pinang,3
2023-10-02,Pulau Pinang,2
2023-10-03,Pulau Pinang,2
2023-10-04,Pulau Pinang,5
2023-10-05,Pulau Pinang,2
2023-10-06,Pulau Pinang,2
2023-10-07,Pulau Pinang,6
2023-10-08,Pulau Pinang,6
2023-10-09,Pulau Pinang,7
2023-10-10,Pulau Pinang,9
2023-10-11,Pulau Pinang,5
2023-10-12,Pulau Pinang,4
2023-10-13,Pulau Pinang,1
2023-10-14,Pulau Pinang,3
2023-10-15,Pulau Pinang,3
2023-10-16,Pulau Pinang,3
2023-10-17,Pulau Pinang,1
2023-10-18,Pulau Pinang,3
2023-10-19,Pulau Pinang,9
2023-10-20,Pulau Pinang,1
2023-10-21,Pulau Pinang,1
2023-10-22,Pulau Pinang,6
2023-10-23,Pulau Pinang,2
2023-10-24,Pulau Pinang,2
2023-10-25,Pulau Pinang,4
2023-10-26,Pulau Pinang,3
2023-10-27,Pulau Pinang,5
2023-10-28,Pulau Pinang,2
2023-10-29,Pulau Pinang,8
2023-10-30,Pulau Pinang,2
2023-10-31,Pulau Pinang,4
2023-11-01,Pulau Pinang,0
2023-11-02,Pulau Pinang,1
2023-11-03,Pulau Pinang,3
2023-11-04,Pulau Pinang,2
2023-11-05,Pulau Pinang,5
2023-11-06,Pulau Pinang,3
2023-11-07,Pulau Pinang,4
2023-11-08,Pulau Pinang,4
2023-11-09,Pulau Pinang,2
2023-11-10,Pulau Pinang,2
2023-11-11,Pulau Pinang,5
2023-11-12,Pulau Pinang,4
2023-11-13,Pulau Pinang,2
2023-11-14,Pulau Pinang,1
2023-11-15,Pulau Pinang,6
2023-11-16,Pulau Pinang,3
2023-11-17,Pulau Pinang,1
2023-11-18,Pulau Pinang,3
2023-11-19,Pulau Pinang,4
2023-11-20,Pulau Pinang,3
2023-11-21,Pulau Pinang,4
2023-11-22,Pulau Pinang,3
2023-11-23,Pulau Pinang,0
2023-11-24,Pulau Pinang,0
2023-11-25,Pulau Pinang,1
2023-11-26,Pulau Pinang,3
2023-11-27,Pulau Pinang,2
2023-11-28,Pulau Pinang,1
2023-11-29,Pulau Pinang,4
2023-11-30,Pulau Pinang,4
2023-12-01,Pulau Pinang,5
2023-12-02,Pulau Pinang,1
2023-12-03,Pulau Pinang,0
2023-12-04,Pulau Pinang,6
2023-12-05,Pulau Pinang,7
2023-12-06,Pulau Pinang,8
2023-12-07,Pulau Pinang,8
2023-12-08,Pulau Pinang,1
2023-12-09,Pulau Pinang,7
2023-12-10,Pulau Pinang,6
2023-12-11,Pulau Pinang,4
2023-12-12,Pulau Pinang,12
2023-12-13,Pulau Pinang,3
2023-12-14,Pulau Pinang,6
2023-12-15,Pulau Pinang,5
2023-12-16,Pulau Pinang,7
2023-12-17,Pulau Pinang,2
2023-12-18,Pulau Pinang,9
2023-12-19,Pulau Pinang,8
2023-12-20,Pulau Pinang,9
2023-12-21,Pulau Pinang,5
2023-12-22,Pulau Pinang,6
2023-12-23,Pulau Pinang,9
2023-12-24,Pulau Pinang,4
2023-12-25,Pulau Pinang,7
2023-12-26,Pulau Pinang,4
2023-12-27,Pulau Pinang,2
2023-12-28,Pulau Pinang,2
2023-12-29,Pulau Pinang,9
2023-12-30,Pulau Pinang,5
2023-12-31,Pulau Pinang,3
2022-01-01,Sabah,0
2022-01-02,Sabah,0
2022-01-03,Sabah,1
2022-01-04,Sabah,0
2022-01-05,Sabah,1
2022-01-06,Sabah,0
2022-01-07,Sabah,2
2022-01-08,Sabah,0
2022-01-09,Sabah,0
2022-01-10,Sabah,1
2022-01-11,Sabah,5
2022-01-12,Sabah,1
2022-01-13,Sabah,2
2022-01-14,Sabah,2
2022-01-15,Sabah,1
2022-01-16,Sabah,1
2022-01-17,Sabah,0
2022-01-18,Sabah,1
2022-01-19,Sabah,0
2022-01-20,Sabah,0
2022-01-21,Sabah,1
2022-01-22,Sabah,0
2022-01-23,Sabah,0
2022-01-24,Sabah,6
2022-01-25,Sabah,0
2022-01-26,Sabah,0
2022-01-27,Sabah,0
2022-01-28,Sabah,0
2022-01-29,Sabah,0
2022-01-30,Sabah,3
2022-01-31,Sabah,3
2022-02-01,Sabah,0
2022-02-02,Sabah,1
2022-02-03,Sabah,0
2022-02-04,Sabah,1
2022-02-05,Sabah,2
2022-02-06,Sabah,0
2022-02-07,Sabah,1
2022-02-08,Sabah,2
2022-02-09,Sabah,3
2022-02-10,Sabah,0
2022-02-11,Sabah,4
2022-02-12,Sabah,0
2022-02-13,Sabah,0
2022-02-14,Sabah,55
2022-02-15,Sabah,14
2022-02-16,Sabah,2
2022-02-17,Sabah,2
2022-02-18,Sabah,3
2022-02-19,Sabah,1
2022-02-20,Sabah,2
2022-02-21,Sabah,13
2022-02-22,Sabah,8
2022-02-23,Sabah,2
2022-02-24,Sabah,0
2022-02-25,Sabah,1
2022-02-26,Sabah,2
2022-02-27,Sabah,1
2022-02-28,Sabah,8
2022-03-01,Sabah,2
2022-03-02,Sabah,2
2022-03-03,Sabah,3
2022-03-04,Sabah,0
2022-03-05,Sabah,0
2022-03-06,Sabah,4
2022-03-07,Sabah,15
2022-03-08,Sabah,9
2022-03-09,Sabah,7
2022-03-10,Sabah,3
2022-03-11,Sabah,3
2022-03-12,Sabah,6
2022-03-13,Sabah,2
2022-03-14,Sabah,2
2022-03-15,Sabah,4
2022-03-16,Sabah,1
2022-03-17,Sabah,2
2022-03-18,Sabah,0
2022-03-19,Sabah,0
2022-03-20,Sabah,6
2022-03-21,Sabah,12
2022-03-22,Sabah,5
2022-03-23,Sabah,1
2022-03-24,Sabah,0
2022-03-25,Sabah,0
2022-03-26,Sabah,1
2022-03-27,Sabah,1
2022-03-28,Sabah,7
2022-03-29,Sabah,11
2022-03-30,Sabah,1
2022-03-31,Sabah,2
2022-04-01,Sabah,2
2022-04-02,Sabah,1
2022-04-03,Sabah,2
2022-04-04,Sabah,1
2022-04-05,Sabah,3
2022-04-06,Sabah,1
2022-04-07,Sabah,3
2022-04-08,Sabah,0
2022-04-09,Sabah,1
2022-04-10,Sabah,2
2022-04-11,Sabah,6
2022-04-12,Sabah,5
2022-04-13,Sabah,1
2022-04-14,Sabah,1
2022-04-15,Sabah,1
2022-04-16,Sabah,2
2022-04-17,Sabah,0
2022-04-18,Sabah,3
2022-04-19,Sabah,3
2022-04-20,Sabah,1
2022-04-21,Sabah,1
2022-04-22,Sabah,0
2022-04-23,Sabah,0
2022-04-24,Sabah,1
2022-04-25,Sabah,0
2022-04-26,Sabah,4
2022-04-27,Sabah,3
2022-04-28,Sabah,3
2022-04-29,Sabah,1
2022-04-30,Sabah,0
2022-05-01,Sabah,76
2022-05-02,Sabah,1
2022-05-03,Sabah,1
2022-05-04,Sabah,0
2022-05-05,Sabah,0
2022-05-06,Sabah,1
2022-05-07,Sabah,1
2022-05-08,Sabah,0
2022-05-09,Sabah,3
2022-05-10,Sabah,6
2022-05-11,Sabah,2
2022-05-12,Sabah,0
2022-05-13,Sabah,61
2022-05-14,Sabah,0
2022-05-15,Sabah,0
2022-05-16,Sabah,0
2022-05-17,Sabah,0
2022-05-18,Sabah,0
2022-05-19,Sabah,1
2022-05-20,Sabah,92
2022-05-21,Sabah,13
2022-05-22,Sabah,9
2022-05-23,Sabah,1
2022-05-24,Sabah,2
2022-05-25,Sabah,1
2022-05-26,Sabah,0
2022-05-27,Sabah,0
2022-05-28,Sabah,3
2022-05-29,Sabah,0
2022-05-30,Sabah,7
2022-05-31,Sabah,6
2022-06-01,Sabah,5
2022-06-02,Sabah,1
2022-06-03,Sabah,0
2022-06-04,Sabah,2
2022-06-05,Sabah,1
2022-06-06,Sabah,0
2022-06-07,Sabah,0
2022-06-08,Sabah,1
2022-06-09,Sabah,1
2022-06-10,Sabah,8
2022-06-11,Sabah,2
2022-06-12,Sabah,2
2022-06-13,Sabah,1
2022-06-14,Sabah,0
2022-06-15,Sabah,1
2022-06-16,Sabah,1
2022-06-17,Sabah,1
2022-06-18,Sabah,0
2022-06-19,Sabah,2
2022-06-20,Sabah,3
2022-06-21,Sabah,0
2022-06-22,Sabah,3
2022-06-23,Sabah,0
2022-06-24,Sabah,0
2022-06-25,Sabah,1
2022-06-26,Sabah,0
2022-06-27,Sabah,0
2022-06-28,Sabah,0
2022-06-29,Sabah,4
2022-06-30,Sabah,15
2022-07-01,Sabah,3
2022-07-02,Sabah,0
2022-07-03,Sabah,3
2022-07-04,Sabah,2
2022-07-05,Sabah,2
2022-07-06,Sabah,3
2022-07-07,Sabah,0
2022-07-08,Sabah,1
2022-07-09,Sabah,3
2022-07-10,Sabah,0
2022-07-11,Sabah,0
2022-07-12,Sabah,1
2022-07-13,Sabah,1
2022-07-14,Sabah,1
2022-07-15,Sabah,0
2022-07-16,Sabah,2
2022-07-17,Sabah,0
2022-07-18,Sabah,3
2022-07-19,Sabah,3
2022-07-20,Sabah,4
2022-07-21,Sabah,1
2022-07-22,Sabah,0
2022-07-23,Sabah,2
2022-07-24,Sabah,0
2022-07-25,Sabah,3
2022-07-26,Sabah,0
2022-07-27,Sabah,3
2022-07-28,Sabah,2
2022-07-29,Sabah,0
2022-07-30,Sabah,1
2022-07-31,Sabah,0
2022-08-01,Sabah,1
2022-08-02,Sabah,9
2022-08-03,Sabah,4
2022-08-04,Sabah,3
2022-08-05,Sabah,0
2022-08-06,Sabah,0
2022-08-07,Sabah,0
2022-08-08,Sabah,2
2022-08-09,Sabah,1
2022-08-10,Sabah,3
2022-08-11,Sabah,1
2022-08-12,Sabah,3
2022-08-13,Sabah,1
2022-08-14,Sabah,0
2022-08-15,Sabah,22
2022-08-16,Sabah,11
2022-08-17,Sabah,88
2022-08-18,Sabah,3
2022-08-19,Sabah,2
2022-08-20,Sabah,0
2022-08-21,Sabah,0
2022-08-22,Sabah,0
2022-08-23,Sabah,2
2022-08-24,Sabah,0
2022-08-25,Sabah,0
2022-08-26,Sabah,1
2022-08-27,Sabah,1
2022-08-28,Sabah,0
2022-08-29,Sabah,1
2022-08-30,Sabah,1
2022-08-31,Sabah,154
2022-09-01,Sabah,1
2022-09-02,Sabah,3
2022-09-03,Sabah,0
2022-09-04,Sabah,1
2022-09-05,Sabah,0
2022-09-06,Sabah,6
2022-09-07,Sabah,21
2022-09-08,Sabah,23
2022-09-09,Sabah,13
2022-09-10,Sabah,45
2022-09-11,Sabah,9
2022-09-12,Sabah,11
2022-09-13,Sabah,67
2022-09-14,Sabah,30
2022-09-15,Sabah,21
2022-09-16,Sabah,9
2022-09-17,Sabah,10
2022-09-18,Sabah,14
2022-09-19,Sabah,5
2022-09-20,Sabah,3
2022-09-21,Sabah,11
2022-09-22,Sabah,10
2022-09-23,Sabah,3
2022-09-24,Sabah,3
2022-09-25,Sabah,7
2022-09-26,Sabah,6
2022-09-27,Sabah,6
2022-09-28,Sabah,6
2022-09-29,Sabah,8
2022-09-30,Sabah,21
2022-10-01,Sabah,37
2022-10-02,Sabah,25
2022-10-03,Sabah,46
2022-10-04,Sabah,47
2022-10-05,Sabah,37
2022-10-06,Sabah,22
2022-10-07,Sabah,13
2022-10-08,Sabah,16
2022-10-09,Sabah,8
2022-10-10,Sabah,13
2022-10-11,Sabah,8
2022-10-12,Sabah,15
2022-10-13,Sabah,8
2022-10-14,Sabah,11
2022-10-15,Sabah,27
2022-10-16,Sabah,7
2022-10-17,Sabah,10
2022-10-18,Sabah,19
2022-10-19,Sabah,6
2022-10-20,Sabah,6
2022-10-21,Sabah,5
2022-10-22,Sabah,9
2022-10-23,Sabah,5
2022-10-24,Sabah,8
2022-10-25,Sabah,5
2022-10-26,Sabah,2
2022-10-27,Sabah,7
2022-10-28,Sabah,8
2022-10-29,Sabah,5
2022-10-30,Sabah,6
2022-10-31,Sabah,10
2022-11-01,Sabah,15
2022-11-02,Sabah,10
2022-11-03,Sabah,8
2022-11-04,Sabah,12
2022-11-05,Sabah,8
2022-11-06,Sabah,7
2022-11-07,Sabah,9
2022-11-08,Sabah,17
2022-11-09,Sabah,21
2022-11-10,Sabah,10
2022-11-11,Sabah,8
2022-11-12,Sabah,13
2022-11-13,Sabah,6
2022-11-14,Sabah,6
2022-11-15,Sabah,16
2022-11-16,Sabah,7
2022-11-17,Sabah,6
2022-11-18,Sabah,7
2022-11-19,Sabah,11
2022-11-20,Sabah,1
2022-11-21,Sabah,4
2022-11-22,Sabah,4
2022-11-23,Sabah,15
2022-11-24,Sabah,8
2022-11-25,Sabah,8
2022-11-26,Sabah,8
2022-11-27,Sabah,5
2022-11-28,Sabah,4
2022-11-29,Sabah,2
2022-11-30,Sabah,1
2022-12-01,Sabah,1
2022-12-02,Sabah,3
2022-12-03,Sabah,2
2022-12-04,Sabah,4
2022-12-05,Sabah,5
2022-12-06,Sabah,4
2022-12-07,Sabah,6
2022-12-08,Sabah,4
2022-12-09,Sabah,4
2022-12-10,Sabah,5
2022-12-11,Sabah,4
2022-12-12,Sabah,7
2022-12-13,Sabah,7
2022-12-14,Sabah,4
2022-12-15,Sabah,0
2022-12-16,Sabah,5
2022-12-17,Sabah,3
2022-12-18,Sabah,7
2022-12-19,Sabah,5
2022-12-20,Sabah,6
2022-12-21,Sabah,4
2022-12-22,Sabah,2
2022-12-23,Sabah,4
2022-12-24,Sabah,2
2022-12-25,Sabah,2
2022-12-26,Sabah,2
2022-12-27,Sabah,10
2022-12-28,Sabah,6
2022-12-29,Sabah,6
2022-12-30,Sabah,8
2022-12-31,Sabah,5
2023-01-01,Sabah,4
2023-01-02,Sabah,8
2023-01-03,Sabah,9
2023-01-04,Sabah,9
2023-01-05,Sabah,8
2023-01-06,Sabah,7
2023-01-07,Sabah,3
2023-01-08,Sabah,5
2023-01-09,Sabah,13
2023-01-10,Sabah,27
2023-01-11,Sabah,6
2023-01-12,Sabah,10
2023-01-13,Sabah,6
2023-01-14,Sabah,4
2023-01-15,Sabah,20
2023-01-16,Sabah,23
2023-01-17,Sabah,21
2023-01-18,Sabah,11
2023-01-19,Sabah,6
2023-01-20,Sabah,8
2023-01-21,Sabah,2
2023-01-22,Sabah,4
2023-01-23,Sabah,1
2023-01-24,Sabah,3
2023-01-25,Sabah,4
2023-01-26,Sabah,9
2023-01-27,Sabah,3
2023-01-28,Sabah,3
2023-01-29,Sabah,6
2023-01-30,Sabah,6
2023-01-31,Sabah,5
2023-02-01,Sabah,8
2023-02-02,Sabah,7
2023-02-03,Sabah,4
2023-02-04,Sabah,5
2023-02-05,Sabah,0
2023-02-06,Sabah,3
2023-02-07,Sabah,1
2023-02-08,Sabah,5
2023-02-09,Sabah,4
2023-02-10,Sabah,4
2023-02-11,Sabah,2
2023-02-12,Sabah,6
2023-02-13,Sabah,3
2023-02-14,Sabah,1
2023-02-15,Sabah,6
2023-02-16,Sabah,4
2023-02-17,Sabah,3
2023-02-18,Sabah,3
2023-02-19,Sabah,22
2023-02-20,Sabah,9
2023-02-21,Sabah,8
2023-02-22,Sabah,11
2023-02-23,Sabah,14
2023-02-24,Sabah,7
2023-02-25,Sabah,3
2023-02-26,Sabah,1
2023-02-27,Sabah,6
2023-02-28,Sabah,3
2023-03-01,Sabah,3
2023-03-02,Sabah,3
2023-03-03,Sabah,6
2023-03-04,Sabah,2
2023-03-05,Sabah,3
2023-03-06,Sabah,9
2023-03-07,Sabah,5
2023-03-08,Sabah,3
2023-03-09,Sabah,2
2023-03-10,Sabah,5
2023-03-11,Sabah,12
2023-03-12,Sabah,0
2023-03-13,Sabah,4
2023-03-14,Sabah,13
2023-03-15,Sabah,4
2023-03-16,Sabah,3
2023-03-17,Sabah,2
2023-03-18,Sabah,2
2023-03-19,Sabah,2
2023-03-20,Sabah,6
2023-03-21,Sabah,4
2023-03-22,Sabah,6
2023-03-23,Sabah,5
2023-03-24,Sabah,7
2023-03-25,Sabah,0
2023-03-26,Sabah,2
2023-03-27,Sabah,6
2023-03-28,Sabah,1
2023-03-29,Sabah,1
2023-03-30,Sabah,5
2023-03-31,Sabah,1
2023-04-01,Sabah,1
2023-04-02,Sabah,4
2023-04-03,Sabah,3
2023-04-04,Sabah,7
2023-04-05,Sabah,2
2023-04-06,Sabah,7
2023-04-07,Sabah,8
2023-04-08,Sabah,3
2023-04-09,Sabah,3
2023-04-10,Sabah,2
2023-04-11,Sabah,2
2023-04-12,Sabah,4
